enunciado,pergunta,NOME_CURSO,resposta,n,perc,categoria,tipo
Os planos de ensino apresentados pelos professores contribuíram para o desenvolvimento das atividades acadêmicas e para seus estudos.,38,Ciências Sociais (Licenciatura) (1106595),4,5,0.10638297872340426,Ensino,nota
Os planos de ensino apresentados pelos professores contribuíram para o desenvolvimento das atividades acadêmicas e para seus estudos.,38,Ciências Sociais (Licenciatura) (1106595),5,18,0.3829787234042553,Ensino,nota
Os planos de ensino apresentados pelos professores contribuíram para o desenvolvimento das atividades acadêmicas e para seus estudos.,38,Ciências Sociais (Licenciatura) (1106595),6,21,0.44680851063829785,Ensino,nota
Os planos de ensino apresentados pelos professores contribuíram para o desenvolvimento das atividades acadêmicas e para seus estudos.,38,Ciências Sociais (Licenciatura) (13436),3,1,0.058823529411764705,Ensino,nota
Os planos de ensino apresentados pelos professores contribuíram para o desenvolvimento das atividades acadêmicas e para seus estudos.,38,Ciências Sociais (Licenciatura) (13436),4,8,0.47058823529411764,Ensino,nota
Os planos de ensino apresentados pelos professores contribuíram para o desenvolvimento das atividades acadêmicas e para seus estudos.,38,Ciências Sociais (Licenciatura) (13436),5,5,0.29411764705882354,Ensino,nota
Os planos de ensino apresentados pelos professores contribuíram para o desenvolvimento das atividades acadêmicas e para seus estudos.,38,Ciências Sociais (Licenciatura) (13436),6,3,0.17647058823529413,Ensino,nota
Os planos de ensino apresentados pelos professores contribuíram para o desenvolvimento das atividades acadêmicas e para seus estudos.,38,Engenharia (1106561),2,1,0.037037037037037035,Ensino,nota
Os planos de ensino apresentados pelos professores contribuíram para o desenvolvimento das atividades acadêmicas e para seus estudos.,38,Engenharia (1106561),3,5,0.18518518518518517,Ensino,nota
Os planos de ensino apresentados pelos professores contribuíram para o desenvolvimento das atividades acadêmicas e para seus estudos.,38,Engenharia (1106561),4,2,0.07407407407407407,Ensino,nota
Os planos de ensino apresentados pelos professores contribuíram para o desenvolvimento das atividades acadêmicas e para seus estudos.,38,Engenharia (1106561),5,15,0.5555555555555556,Ensino,nota
Os planos de ensino apresentados pelos professores contribuíram para o desenvolvimento das atividades acadêmicas e para seus estudos.,38,Engenharia (1106561),6,4,0.14814814814814814,Ensino,nota
Os planos de ensino apresentados pelos professores contribuíram para o desenvolvimento das atividades acadêmicas e para seus estudos.,38,Engenharia (1106562),4,4,0.2222222222222222,Ensino,nota
Os planos de ensino apresentados pelos professores contribuíram para o desenvolvimento das atividades acadêmicas e para seus estudos.,38,Engenharia (1106562),5,8,0.4444444444444444,Ensino,nota
Os planos de ensino apresentados pelos professores contribuíram para o desenvolvimento das atividades acadêmicas e para seus estudos.,38,Engenharia (1106562),6,6,0.3333333333333333,Ensino,nota
Os planos de ensino apresentados pelos professores contribuíram para o desenvolvimento das atividades acadêmicas e para seus estudos.,38,Engenharia (118562),1,3,0.09375,Ensino,nota
Os planos de ensino apresentados pelos professores contribuíram para o desenvolvimento das atividades acadêmicas e para seus estudos.,38,Engenharia (118562),3,4,0.125,Ensino,nota
Os planos de ensino apresentados pelos professores contribuíram para o desenvolvimento das atividades acadêmicas e para seus estudos.,38,Engenharia (118562),4,14,0.4375,Ensino,nota
Os planos de ensino apresentados pelos professores contribuíram para o desenvolvimento das atividades acadêmicas e para seus estudos.,38,Engenharia (118562),5,7,0.21875,Ensino,nota
Os planos de ensino apresentados pelos professores contribuíram para o desenvolvimento das atividades acadêmicas e para seus estudos.,38,Engenharia (118562),6,4,0.125,Ensino,nota
Os planos de ensino apresentados pelos professores contribuíram para o desenvolvimento das atividades acadêmicas e para seus estudos.,38,Engenharia (13444),2,1,0.047619047619047616,Ensino,nota
Os planos de ensino apresentados pelos professores contribuíram para o desenvolvimento das atividades acadêmicas e para seus estudos.,38,Engenharia (13444),3,2,0.09523809523809523,Ensino,nota
Os planos de ensino apresentados pelos professores contribuíram para o desenvolvimento das atividades acadêmicas e para seus estudos.,38,Engenharia (13444),4,6,0.2857142857142857,Ensino,nota
Os planos de ensino apresentados pelos professores contribuíram para o desenvolvimento das atividades acadêmicas e para seus estudos.,38,Engenharia (13444),5,8,0.38095238095238093,Ensino,nota
Os planos de ensino apresentados pelos professores contribuíram para o desenvolvimento das atividades acadêmicas e para seus estudos.,38,Engenharia (13444),6,4,0.19047619047619047,Ensino,nota
Os planos de ensino apresentados pelos professores contribuíram para o desenvolvimento das atividades acadêmicas e para seus estudos.,38,Engenharia (13445),2,1,0.03125,Ensino,nota
Os planos de ensino apresentados pelos professores contribuíram para o desenvolvimento das atividades acadêmicas e para seus estudos.,38,Engenharia (13445),3,5,0.15625,Ensino,nota
Os planos de ensino apresentados pelos professores contribuíram para o desenvolvimento das atividades acadêmicas e para seus estudos.,38,Engenharia (13445),4,7,0.21875,Ensino,nota
Os planos de ensino apresentados pelos professores contribuíram para o desenvolvimento das atividades acadêmicas e para seus estudos.,38,Engenharia (13445),5,15,0.46875,Ensino,nota
Os planos de ensino apresentados pelos professores contribuíram para o desenvolvimento das atividades acadêmicas e para seus estudos.,38,Engenharia (13445),6,4,0.125,Ensino,nota
Os planos de ensino apresentados pelos professores contribuíram para o desenvolvimento das atividades acadêmicas e para seus estudos.,38,Engenharia Ambiental (112282),2,3,0.06382978723404255,Ensino,nota
Os planos de ensino apresentados pelos professores contribuíram para o desenvolvimento das atividades acadêmicas e para seus estudos.,38,Engenharia Ambiental (112282),3,4,0.0851063829787234,Ensino,nota
Os planos de ensino apresentados pelos professores contribuíram para o desenvolvimento das atividades acadêmicas e para seus estudos.,38,Engenharia Ambiental (112282),4,16,0.3404255319148936,Ensino,nota
Os planos de ensino apresentados pelos professores contribuíram para o desenvolvimento das atividades acadêmicas e para seus estudos.,38,Engenharia Ambiental (112282),5,16,0.3404255319148936,Ensino,nota
Os planos de ensino apresentados pelos professores contribuíram para o desenvolvimento das atividades acadêmicas e para seus estudos.,38,Engenharia Ambiental (112282),6,8,0.1702127659574468,Ensino,nota
Os planos de ensino apresentados pelos professores contribuíram para o desenvolvimento das atividades acadêmicas e para seus estudos.,38,Engenharia Civil (13439),1,3,0.03409090909090909,Ensino,nota
Os planos de ensino apresentados pelos professores contribuíram para o desenvolvimento das atividades acadêmicas e para seus estudos.,38,Engenharia Civil (13439),2,6,0.06818181818181818,Ensino,nota
Os planos de ensino apresentados pelos professores contribuíram para o desenvolvimento das atividades acadêmicas e para seus estudos.,38,Engenharia Civil (13439),3,13,0.14772727272727273,Ensino,nota
Os planos de ensino apresentados pelos professores contribuíram para o desenvolvimento das atividades acadêmicas e para seus estudos.,38,Engenharia Civil (13439),4,35,0.3977272727272727,Ensino,nota
Os planos de ensino apresentados pelos professores contribuíram para o desenvolvimento das atividades acadêmicas e para seus estudos.,38,Engenharia Civil (13439),5,23,0.26136363636363635,Ensino,nota
Os planos de ensino apresentados pelos professores contribuíram para o desenvolvimento das atividades acadêmicas e para seus estudos.,38,Engenharia Civil (13439),6,8,0.09090909090909091,Ensino,nota
Os planos de ensino apresentados pelos professores contribuíram para o desenvolvimento das atividades acadêmicas e para seus estudos.,38,Engenharia de Alimentos (112294),1,1,0.022222222222222223,Ensino,nota
Os planos de ensino apresentados pelos professores contribuíram para o desenvolvimento das atividades acadêmicas e para seus estudos.,38,Engenharia de Alimentos (112294),2,5,0.1111111111111111,Ensino,nota
Os planos de ensino apresentados pelos professores contribuíram para o desenvolvimento das atividades acadêmicas e para seus estudos.,38,Engenharia de Alimentos (112294),3,2,0.044444444444444446,Ensino,nota
Os planos de ensino apresentados pelos professores contribuíram para o desenvolvimento das atividades acadêmicas e para seus estudos.,38,Engenharia de Alimentos (112294),4,8,0.17777777777777778,Ensino,nota
Os planos de ensino apresentados pelos professores contribuíram para o desenvolvimento das atividades acadêmicas e para seus estudos.,38,Engenharia de Alimentos (112294),5,15,0.3333333333333333,Ensino,nota
Os planos de ensino apresentados pelos professores contribuíram para o desenvolvimento das atividades acadêmicas e para seus estudos.,38,Engenharia de Alimentos (112294),6,14,0.3111111111111111,Ensino,nota
Os planos de ensino apresentados pelos professores contribuíram para o desenvolvimento das atividades acadêmicas e para seus estudos.,38,Engenharia de Alimentos (118550),4,3,0.17647058823529413,Ensino,nota
Os planos de ensino apresentados pelos professores contribuíram para o desenvolvimento das atividades acadêmicas e para seus estudos.,38,Engenharia de Alimentos (118550),5,10,0.5882352941176471,Ensino,nota
Os planos de ensino apresentados pelos professores contribuíram para o desenvolvimento das atividades acadêmicas e para seus estudos.,38,Engenharia de Alimentos (118550),6,4,0.23529411764705882,Ensino,nota
Os planos de ensino apresentados pelos professores contribuíram para o desenvolvimento das atividades acadêmicas e para seus estudos.,38,Engenharia de Produção (1106578),2,3,0.1111111111111111,Ensino,nota
Os planos de ensino apresentados pelos professores contribuíram para o desenvolvimento das atividades acadêmicas e para seus estudos.,38,Engenharia de Produção (1106578),3,5,0.18518518518518517,Ensino,nota
Os planos de ensino apresentados pelos professores contribuíram para o desenvolvimento das atividades acadêmicas e para seus estudos.,38,Engenharia de Produção (1106578),4,11,0.4074074074074074,Ensino,nota
Os planos de ensino apresentados pelos professores contribuíram para o desenvolvimento das atividades acadêmicas e para seus estudos.,38,Engenharia de Produção (1106578),5,7,0.25925925925925924,Ensino,nota
Os planos de ensino apresentados pelos professores contribuíram para o desenvolvimento das atividades acadêmicas e para seus estudos.,38,Engenharia de Produção (1106578),6,1,0.037037037037037035,Ensino,nota
Os planos de ensino apresentados pelos professores contribuíram para o desenvolvimento das atividades acadêmicas e para seus estudos.,38,Engenharia de Produção (79570),2,1,0.0196078431372549,Ensino,nota
Os planos de ensino apresentados pelos professores contribuíram para o desenvolvimento das atividades acadêmicas e para seus estudos.,38,Engenharia de Produção (79570),3,12,0.23529411764705882,Ensino,nota
Os planos de ensino apresentados pelos professores contribuíram para o desenvolvimento das atividades acadêmicas e para seus estudos.,38,Engenharia de Produção (79570),4,15,0.29411764705882354,Ensino,nota
Os planos de ensino apresentados pelos professores contribuíram para o desenvolvimento das atividades acadêmicas e para seus estudos.,38,Engenharia de Produção (79570),5,19,0.37254901960784315,Ensino,nota
