NOME_CURSO,IES,UF,pergunta,categoria,enunciado,media,n,rank
Ciência Da Computação (Bacharelado) (13446),UFCG,PB,66,Aprendizagem além do técnico,"As atividades acadêmicas desenvolvidas dentro e fora da sala de aula possibilitaram reflexão, convivência e respeito à diversidade.",4.516129032258064,62,18
Ciência Da Computação (Bacharelado) (13277),UFBA,BA,39,"Ensino, apoio e avaliacão",As referências bibliográficas indicadas pelos professores nos planos de ensino contribuíram para seus estudos e aprendizagens.,4.515151515151515,66,23
Ciência Da Computação (Bacharelado) (13446),UFCG,PB,39,"Ensino, apoio e avaliacão",As referências bibliográficas indicadas pelos professores nos planos de ensino contribuíram para seus estudos e aprendizagens.,4.515151515151515,66,24
Ciência Da Computação (Bacharelado) (5000356),UERJ,RJ,36,Aprendizagem além do técnico,O curso contribuiu para o desenvolvimento da sua capacidade de aprender e atualizar-se permanentemente.,4.514563106796117,103,39
Ciência Da Computação (Bacharelado) (107920),-,MA,27,Aprendizagem além do técnico,"As disciplinas cursadas contribuíram para sua formação integral, como cidadão e profissional.",4.5131578947368425,76,32
Ciência Da Computação (Bacharelado) (13717),UFRGS,RS,30,"Ensino, apoio e avaliacão",O curso propiciou experiências de aprendizagem inovadoras.,4.511363636363636,88,18
Ciência Da Computação (Bacharelado) (12946),UFMG,MG,46,Curso em geral,A instituição ofereceu oportunidades para os estudantes atuarem como representantes em órgãos colegiados.,4.509433962264151,53,16
Ciência Da Computação (Bacharelado) (14217),UFSC,SC,64,Infraestrutura,A biblioteca dispôs das referências bibliográficas que os estudantes necessitaram.,4.509433962264151,53,33
Ciência Da Computação (Bacharelado) (1904),PUCRS,RS,41,Curso em geral,A coordenação do curso esteve disponível para orientação acadêmica dos estudantes.,4.509090909090909,55,25
Ciência Da Computação (Bacharelado) (20833),UNI-BH,MG,44,Curso em geral,Foram oferecidas oportunidades para os estudantes participarem de projetos de iniciação científica e de atividades que estimularam a investigação acadêmica.,4.509090909090909,55,36
Ciência Da Computação (Bacharelado) (12710),UFF,RJ,55,"Ensino, apoio e avaliacão",As avaliações da aprendizagem realizadas durante o curso foram compatíveis com os conteúdos ou temas trabalhados pelos professores.,4.508771929824562,57,28
Ciência Da Computação (Bacharelado) (1904),PUCRS,RS,47,Curso em geral,O curso favoreceu a articulação do conhecimento teórico com atividades práticas.,4.508196721311475,61,24
Ciência Da Computação (Bacharelado) (2209),UECE,CE,31,Aprendizagem além do técnico,O curso contribuiu para o desenvolvimento da sua consciência ética para o exercício profissional.,4.507936507936508,63,21
Ciência Da Computação (Bacharelado) (37862),FACAPE,PE,43,Curso em geral,"Foram oferecidas oportunidades para os estudantes participarem de programas, projetos ou atividades de extensão universitária.",4.507936507936508,63,35
Ciência Da Computação (Bacharelado) (14098),UFG,GO,29,Aprendizagem além do técnico,As metodologias de ensino utilizadas no curso desafiaram você a aprofundar conhecimentos e desenvolver competências reflexivas e críticas.,4.507692307692308,65,20
Ciência Da Computação (Bacharelado) (15002),UFPEL,RS,47,Curso em geral,O curso favoreceu a articulação do conhecimento teórico com atividades práticas.,4.507042253521127,71,25
Ciência Da Computação (Bacharelado) (127),UNB,DF,60,Curso em geral,O curso disponibilizou monitores ou tutores para auxiliar os estudantes.,4.5,52,30
Ciência Da Computação (Bacharelado) (14217),UFSC,SC,51,Outros,As atividades realizadas durante seu trabalho de conclusão de curso contribuíram para qualificar sua formação profissional,4.5,52,24
Ciência Da Computação (Bacharelado) (14217),UFSC,SC,57,"Ensino, apoio e avaliacão",Os professores demonstraram domínio dos conteúdos abordados nas disciplinas.,4.5,56,38
Ciência Da Computação (Bacharelado) (37862),FACAPE,PE,35,Aprendizagem além do técnico,O curso contribuiu para você ampliar sua capacidade de comunicação nas formas oral e escrita.,4.5,58,21
Ciência Da Computação (Bacharelado) (5000356),UERJ,RJ,32,Aprendizagem além do técnico,No curso você teve oportunidade de aprender a trabalhar em equipe.,4.5,104,39
Ciência Da Computação (Bacharelado) (57702),UNISINOS,RS,38,"Ensino, apoio e avaliacão",Os planos de ensino apresentados pelos professores contribuíram para o desenvolvimento das atividades acadêmicas e para seus estudos.,4.5,62,19
Ciência Da Computação (Bacharelado) (614),UFSCAR,SP,66,Aprendizagem além do técnico,"As atividades acadêmicas desenvolvidas dentro e fora da sala de aula possibilitaram reflexão, convivência e respeito à diversidade.",4.5,66,19
Ciência Da Computação (Bacharelado) (85783),UFRJ,RJ,51,Outros,As atividades realizadas durante seu trabalho de conclusão de curso contribuíram para qualificar sua formação profissional,4.5,86,25
Ciência Da Computação (Bacharelado) (1102342),UFABC,SP,38,"Ensino, apoio e avaliacão",Os planos de ensino apresentados pelos professores contribuíram para o desenvolvimento das atividades acadêmicas e para seus estudos.,4.492537313432836,67,20
Ciência Da Computação (Bacharelado) (614),UFSCAR,SP,35,Aprendizagem além do técnico,O curso contribuiu para você ampliar sua capacidade de comunicação nas formas oral e escrita.,4.492537313432836,67,22
Ciência Da Computação (Bacharelado) (13277),UFBA,BA,33,Aprendizagem além do técnico,O curso possibilitou aumentar sua capacidade de reflexão e argumentação.,4.492307692307692,65,33
Ciência Da Computação (Bacharelado) (13277),UFBA,BA,60,Curso em geral,O curso disponibilizou monitores ou tutores para auxiliar os estudantes.,4.492307692307692,65,31
Ciência Da Computação (Bacharelado) (127),UNB,DF,43,Curso em geral,"Foram oferecidas oportunidades para os estudantes participarem de programas, projetos ou atividades de extensão universitária.",4.490196078431373,51,36
Ciência Da Computação (Bacharelado) (107920),-,MA,55,"Ensino, apoio e avaliacão",As avaliações da aprendizagem realizadas durante o curso foram compatíveis com os conteúdos ou temas trabalhados pelos professores.,4.486842105263158,76,29
Ciência Da Computação (Bacharelado) (12710),UFF,RJ,28,Aprendizagem além do técnico,Os conteúdos abordados nas disciplinas do curso favoreceram sua atuação em estágios ou em atividades de iniciação profissional.,4.483870967741935,62,21
Ciência Da Computação (Bacharelado) (1452),UFU,MG,27,Aprendizagem além do técnico,"As disciplinas cursadas contribuíram para sua formação integral, como cidadão e profissional.",4.482352941176471,85,33
Ciência Da Computação (Bacharelado) (20833),UNI-BH,MG,31,Aprendizagem além do técnico,O curso contribuiu para o desenvolvimento da sua consciência ética para o exercício profissional.,4.482142857142857,56,22
Ciência Da Computação (Bacharelado) (12946),UFMG,MG,27,Aprendizagem além do técnico,"As disciplinas cursadas contribuíram para sua formação integral, como cidadão e profissional.",4.47887323943662,71,34
Ciência Da Computação (Bacharelado) (1452),UFU,MG,51,Outros,As atividades realizadas durante seu trabalho de conclusão de curso contribuíram para qualificar sua formação profissional,4.478260869565217,69,26
Ciência Da Computação (Bacharelado) (13277),UFBA,BA,54,Curso em geral,"Os estudantes participaram de avaliações periódicas do curso (disciplinas, atuação dos professores, infraestrutura).",4.476190476190476,63,30
Ciência Da Computação (Bacharelado) (12710),UFF,RJ,39,"Ensino, apoio e avaliacão",As referências bibliográficas indicadas pelos professores nos planos de ensino contribuíram para seus estudos e aprendizagens.,4.475409836065574,61,25
Ciência Da Computação (Bacharelado) (12710),UFF,RJ,41,Curso em geral,A coordenação do curso esteve disponível para orientação acadêmica dos estudantes.,4.475409836065574,61,26
Ciência Da Computação (Bacharelado) (11730),UNIFOR,CE,35,Aprendizagem além do técnico,O curso contribuiu para você ampliar sua capacidade de comunicação nas formas oral e escrita.,4.475409836065573,61,23
Ciência Da Computação (Bacharelado) (72331),UNINOVE,SP,38,"Ensino, apoio e avaliacão",Os planos de ensino apresentados pelos professores contribuíram para o desenvolvimento das atividades acadêmicas e para seus estudos.,4.474576271186441,59,21
Ciência Da Computação (Bacharelado) (20833),UNI-BH,MG,59,Infraestrutura,A instituição dispôs de quantidade suficiente de funcionários para o apoio administrativo e acadêmico.,4.473684210526316,57,34
Ciência Da Computação (Bacharelado) (13595),UFPE,PE,31,Aprendizagem além do técnico,O curso contribuiu para o desenvolvimento da sua consciência ética para o exercício profissional.,4.472727272727273,110,23
Ciência Da Computação (Bacharelado) (15002),UFPEL,RS,34,Aprendizagem além do técnico,"O curso promoveu o desenvolvimento da sua capacidade de pensar criticamente, analisar e refletir sobre soluções para problemas da sociedade.",4.4714285714285715,70,23
Ciência Da Computação (Bacharelado) (107920),-,MA,35,Aprendizagem além do técnico,O curso contribuiu para você ampliar sua capacidade de comunicação nas formas oral e escrita.,4.471428571428571,70,24
Ciência Da Computação (Bacharelado) (1102342),UFABC,SP,30,"Ensino, apoio e avaliacão",O curso propiciou experiências de aprendizagem inovadoras.,4.470588235294118,68,19
Ciência Da Computação (Bacharelado) (513),UFPI,PI,30,"Ensino, apoio e avaliacão",O curso propiciou experiências de aprendizagem inovadoras.,4.470588235294118,51,20
Ciência Da Computação (Bacharelado) (513),UFPI,PI,37,"Ensino, apoio e avaliacão",As relações professor-aluno ao longo do curso estimularam você a estudar e aprender.,4.470588235294118,51,18
Ciência Da Computação (Bacharelado) (66272),UNINOVE,SP,68,Infraestrutura,"A instituição dispôs de refeitório, cantina e banheiros em condições adequadas que atenderam as necessidades dos seus usuários.",4.470588235294118,85,27
Ciência Da Computação (Bacharelado) (66272),UNINOVE,SP,43,Curso em geral,"Foram oferecidas oportunidades para os estudantes participarem de programas, projetos ou atividades de extensão universitária.",4.46987951807229,83,37
Ciência Da Computação (Bacharelado) (5485),USJT,SP,67,Infraestrutura,"A instituição promoveu atividades de cultura, de lazer e de interação social.",4.46875,64,17
Ciência Da Computação (Bacharelado) (107920),-,MA,65,Infraestrutura,A instituição contou com biblioteca virtual ou conferiu acesso a obras disponíveis em acervos virtuais.,4.4657534246575334,73,20
Ciência Da Computação (Bacharelado) (13717),UFRGS,RS,39,"Ensino, apoio e avaliacão",As referências bibliográficas indicadas pelos professores nos planos de ensino contribuíram para seus estudos e aprendizagens.,4.465116279069767,86,26
Ciência Da Computação (Bacharelado) (5000356),UERJ,RJ,31,Aprendizagem além do técnico,O curso contribuiu para o desenvolvimento da sua consciência ética para o exercício profissional.,4.4646464646464645,99,24
Ciência Da Computação (Bacharelado) (14217),UFSC,SC,63,Infraestrutura,Os ambientes e equipamentos destinados às aulas práticas foram adequados ao curso.,4.464285714285714,56,31
Ciência Da Computação (Bacharelado) (15002),UFPEL,RS,33,Aprendizagem além do técnico,O curso possibilitou aumentar sua capacidade de reflexão e argumentação.,4.463768115942029,69,34
Ciência Da Computação (Bacharelado) (5485),USJT,SP,30,"Ensino, apoio e avaliacão",O curso propiciou experiências de aprendizagem inovadoras.,4.462686567164179,67,21
Ciência Da Computação (Bacharelado) (85783),UFRJ,RJ,33,Aprendizagem além do técnico,O curso possibilitou aumentar sua capacidade de reflexão e argumentação.,4.460176991150442,113,35
Ciência Da Computação (Bacharelado) (14217),UFSC,SC,59,Infraestrutura,A instituição dispôs de quantidade suficiente de funcionários para o apoio administrativo e acadêmico.,4.46,50,35
Ciência Da Computação (Bacharelado) (513),UFPI,PI,47,Curso em geral,O curso favoreceu a articulação do conhecimento teórico com atividades práticas.,4.46,50,26
Ciência Da Computação (Bacharelado) (13717),UFRGS,RS,34,Aprendizagem além do técnico,"O curso promoveu o desenvolvimento da sua capacidade de pensar criticamente, analisar e refletir sobre soluções para problemas da sociedade.",4.459770114942529,87,24
Ciência Da Computação (Bacharelado) (13595),UFPE,PE,39,"Ensino, apoio e avaliacão",As referências bibliográficas indicadas pelos professores nos planos de ensino contribuíram para seus estudos e aprendizagens.,4.45945945945946,111,27
Ciência Da Computação (Bacharelado) (1904),PUCRS,RS,28,Aprendizagem além do técnico,Os conteúdos abordados nas disciplinas do curso favoreceram sua atuação em estágios ou em atividades de iniciação profissional.,4.459016393442623,61,22
Ciência Da Computação (Bacharelado) (18974),MACKENZIE,SP,31,Aprendizagem além do técnico,O curso contribuiu para o desenvolvimento da sua consciência ética para o exercício profissional.,4.457446808510638,94,25
Ciência Da Computação (Bacharelado) (20833),UNI-BH,MG,60,Curso em geral,O curso disponibilizou monitores ou tutores para auxiliar os estudantes.,4.454545454545454,55,32
