NU_ANO,CO_IES,CO_CATEGAD,CO_ORGACAD,CO_GRUPO,CO_CURSO,CO_MODALIDADE,CO_MUNIC_CURSO,CO_UF_CURSO,CO_REGIAO_CURSO,NU_IDADE,TP_SEXO,ANO_FIM_EM,ANO_IN_GRAD,CO_TURNO_GRADUACAO,TP_INSCRICAO_ADM,TP_INSCRICAO,TP_PRES,TP_SCE_D1,TP_SCE_D2,TP_SCE_D3,NT_GER,NT_FG,NT_OBJ_FG,NT_DIS_FG,NT_FG_D1,NT_FG_D1_PT,NT_FG_D1_CT,NT_FG_D2,NT_FG_D2_PT,NT_FG_D2_CT,NT_CE,NT_OBJ_CE,NT_DIS_CE,NT_CE_D1,NT_CE_D2,NT_CE_D3,CO_RS_I1,CO_RS_I2,CO_RS_I3,CO_RS_I4,CO_RS_I5,CO_RS_I6,CO_RS_I7,CO_RS_I8,CO_RS_I9,QE_I01,QE_I02,QE_I03,QE_I04,QE_I05,QE_I06,QE_I07,QE_I08,QE_I09,QE_I10,QE_I11,QE_I12,QE_I13,QE_I14,QE_I15,QE_I16,QE_I17,QE_I18,QE_I19,QE_I20,QE_I21,QE_I22,QE_I23,QE_I24,QE_I25,QE_I26,QE_I27,QE_I28,QE_I29,QE_I30,QE_I31,QE_I32,QE_I33,QE_I34,QE_I35,QE_I36,QE_I37,QE_I38,QE_I39,QE_I40,QE_I41,QE_I42,QE_I43,QE_I44,QE_I45,QE_I46,QE_I47,QE_I48,QE_I49,QE_I50,QE_I51,QE_I52,QE_I53,QE_I54,QE_I55,QE_I56,QE_I57,QE_I58,QE_I59,QE_I60,QE_I61,QE_I62,QE_I63,QE_I64,QE_I65,QE_I66,QE_I67,QE_I68,NOME_CURSO,Código Mantenedora,CNPJ,Natureza Jurídica,Instituição(IES),Sigla,Endereço,Município,UF,Organização Acadêmica,Categoria,Categoria Administrativa,IGC,Ano IGC
2017,550,2,10028,3202,82605,1,2504009,25,2,26,M,2008,2012,4,0,1,555,336,555,555,40.2,48.3,62.5,27,54,50,55,0,75,0,37.5,39.1,28.3,0,15,70,C,C,C,A,A,B,E,D,B,A,D,A,B,B,B,B,A,C,C,A,A,A,A,A,25,A,A,A,B,B,C,B,A,A,A,6,5,5,6,6,4,6,5,6,6,6,5,6,4,4,6,6,5,4,5,6,5,5,6,6,3,3,4,4,3,5,4,4,5,5,4,5,5,5,4,3,5,Filosofia (Licenciatura),382,12.671.814/0001-37,Pessoa Jurídica de Direito Público - Estadual,UNIVERSIDADE ESTADUAL DA PARAÍBA (UEPB),UEPB,Avenida das Baraúnas - 351 - s/c - CEP: 58109-763 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Estadual,3,2016
2017,550,2,10028,3202,82605,1,2504009,25,2,26,F,2008,2011,4,0,1,555,555,555,555,49.8,48.7,37.5,65.5,75,75,75,56,80,50,50.1,52.2,38.3,60,0,55,D,D,C,B,B,D,A,D,C,B,D,A,E,D,C,D,B,D,C,A,A,A,A,A,25,A,A,B,K,A,A,C,E,E,A,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2,2,5,6,6,3,1,1,1,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,Filosofia (Licenciatura),382,12.671.814/0001-37,Pessoa Jurídica de Direito Público - Estadual,UNIVERSIDADE ESTADUAL DA PARAÍBA (UEPB),UEPB,Avenida das Baraúnas - 351 - s/c - CEP: 58109-763 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Estadual,3,2016
2017,550,2,10028,3202,82605,1,2504009,25,2,28,F,2008,2011,4,0,1,555,555,555,555,37.1,35.8,25,52,73,65,75,31,55,25,37.5,39.1,28.3,30,15,40,D,C,C,B,D,*,B,C,E,A,A,A,B,B,B,E,B,E,E,A,A,A,A,A,25,A,A,B,A,B,B,C,E,A,A,5,4,6,6,6,6,6,6,6,6,6,6,6,6,6,5,5,4,3,2,3,4,6,5,5,2,1,4,5,5,5,4,5,5,5,5,5,6,5,5,4,4,Filosofia (Licenciatura),382,12.671.814/0001-37,Pessoa Jurídica de Direito Público - Estadual,UNIVERSIDADE ESTADUAL DA PARAÍBA (UEPB),UEPB,Avenida das Baraúnas - 351 - s/c - CEP: 58109-763 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Estadual,3,2016
2017,550,2,10028,1602,82608,1,2504009,25,2,26,M,2011,2012,4,0,1,555,333,333,555,38.4,22.5,37.5,0,0,0,0,0,0,0,43.7,45.5,33.3,0,0,100,E,D,C,B,B,A,B,D,E,C,D,A,D,E,B,G,C,B,A,A,A,B,A,E,25,A,B,B,K,A,C,E,E,E,C,6,6,4,5,6,6,6,6,6,6,6,6,6,6,4,6,4,6,6,6,5,4,6,6,6,6,2,6,5,3,5,6,4,5,4,4,4,5,5,5,5,4,Ciências Biológicas (Licenciatura),382,12.671.814/0001-37,Pessoa Jurídica de Direito Público - Estadual,UNIVERSIDADE ESTADUAL DA PARAÍBA (UEPB),UEPB,Avenida das Baraúnas - 351 - s/c - CEP: 58109-763 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Estadual,3,2016
2017,550,2,10028,1602,82608,1,2504009,25,2,27,F,2007,2012,4,0,1,555,555,555,555,48.3,53.2,50,58,65,65,65,51,55,50,46.7,45.5,53.3,0,100,60,D,D,C,B,B,C,A,C,B,A,B,A,A,D,B,D,A,B,A,A,A,C,A,A,25,A,A,F,G,A,A,B,E,H,A,6,6,6,3,5,7,6,6,6,6,5,5,6,5,5,6,6,6,6,1,5,3,4,2,3,1,1,6,4,2,5,1,5,6,3,1,3,5,5,6,5,3,Ciências Biológicas (Licenciatura),382,12.671.814/0001-37,Pessoa Jurídica de Direito Público - Estadual,UNIVERSIDADE ESTADUAL DA PARAÍBA (UEPB),UEPB,Avenida das Baraúnas - 351 - s/c - CEP: 58109-763 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Estadual,3,2016
2017,550,2,10028,1602,82608,1,2504009,25,2,22,F,2011,2012,4,0,1,555,333,555,555,44.5,22.5,37.5,0,0,0,0,0,0,0,51.8,54.5,36.7,0,40,70,C,C,C,C,B,C,A,C,C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ciências Biológicas (Licenciatura),382,12.671.814/0001-37,Pessoa Jurídica de Direito Público - Estadual,UNIVERSIDADE ESTADUAL DA PARAÍBA (UEPB),UEPB,Avenida das Baraúnas - 351 - s/c - CEP: 58109-763 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Estadual,3,2016
2017,550,2,10028,1602,82608,1,2504009,25,2,22,M,2012,2014,4,0,1,555,333,333,333,25.9,22.5,37.5,0,0,0,0,0,0,0,27,31.8,0,0,0,0,B,C,C,A,A,C,D,D,C,A,A,A,E,D,B,C,A,B,A,A,A,D,A,A,25,B,A,A,G,A,C,B,E,H,A,6,6,4,6,6,6,6,6,6,6,5,5,5,3,4,3,6,6,6,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,Ciências Biológicas (Licenciatura),382,12.671.814/0001-37,Pessoa Jurídica de Direito Público - Estadual,UNIVERSIDADE ESTADUAL DA PARAÍBA (UEPB),UEPB,Avenida das Baraúnas - 351 - s/c - CEP: 58109-763 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Estadual,3,2016
2017,550,2,10028,1602,82608,1,2504009,25,2,26,M,2008,2012,4,0,1,555,333,555,555,40.2,58.7,62.5,53,58,70,55,48,60,45,34,31.8,46.7,0,40,100,C,C,C,B,B,B,B,D,C,A,A,A,C,D,B,C,A,B,B,A,A,B,A,A,25,A,A,B,A,B,C,B,E,H,A,5,5,5,5,6,6,6,6,6,6,6,4,5,4,4,4,6,6,6,6,5,4,5,6,5,8,8,6,6,3,4,6,5,6,4,3,4,4,8,5,5,4,Ciências Biológicas (Licenciatura),382,12.671.814/0001-37,Pessoa Jurídica de Direito Público - Estadual,UNIVERSIDADE ESTADUAL DA PARAÍBA (UEPB),UEPB,Avenida das Baraúnas - 351 - s/c - CEP: 58109-763 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Estadual,3,2016
2017,550,2,10028,1602,82608,1,2504009,25,2,28,M,2007,2012,4,0,1,555,555,333,333,59.3,70.2,75,63,81,45,90,45,45,45,55.6,63.6,10,30,0,0,C,C,B,D,B,C,D,C,D,A,D,A,E,D,B,C,B,B,A,A,A,B,A,A,25,B,A,B,C,A,B,B,E,H,A,5,5,5,3,5,5,5,5,6,6,5,5,5,5,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,Ciências Biológicas (Licenciatura),382,12.671.814/0001-37,Pessoa Jurídica de Direito Público - Estadual,UNIVERSIDADE ESTADUAL DA PARAÍBA (UEPB),UEPB,Avenida das Baraúnas - 351 - s/c - CEP: 58109-763 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Estadual,3,2016
2017,550,2,10028,1602,82608,1,2504009,25,2,28,M,2009,2012,4,0,1,555,333,333,555,21.9,29,25,35,26,70,15,44,40,45,19.5,18.2,26.7,0,0,80,D,C,C,A,B,A,D,B,B,A,B,A,F,E,B,D,B,E,E,A,A,A,A,A,25,A,D,B,C,A,A,B,E,D,A,4,3,4,3,4,5,4,3,4,4,3,4,3,3,1,4,2,3,1,2,4,3,3,3,1,1,1,2,2,2,5,2,3,3,2,3,3,3,1,3,1,1,Ciências Biológicas (Licenciatura),382,12.671.814/0001-37,Pessoa Jurídica de Direito Público - Estadual,UNIVERSIDADE ESTADUAL DA PARAÍBA (UEPB),UEPB,Avenida das Baraúnas - 351 - s/c - CEP: 58109-763 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Estadual,3,2016
2017,550,2,10028,1602,82608,1,2504009,25,2,29,M,2005,2012,4,0,1,555,555,555,555,49.1,43.9,37.5,53.5,57,65,55,50,50,50,50.8,54.5,30,0,40,50,C,D,.,C,B,B,D,E,C,B,F,A,D,C,C,C,A,E,E,A,A,C,A,A,26,A,B,B,C,A,C,B,E,H,A,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,5,5,5,3,3,5,5,5,5,5,5,5,4,4,4,5,4,5,5,5,Ciências Biológicas (Licenciatura),382,12.671.814/0001-37,Pessoa Jurídica de Direito Público - Estadual,UNIVERSIDADE ESTADUAL DA PARAÍBA (UEPB),UEPB,Avenida das Baraúnas - 351 - s/c - CEP: 58109-763 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Estadual,3,2016
2017,550,2,10028,1602,82608,1,2504009,25,2,23,M,2010,2011,4,0,1,555,555,555,555,60.5,82.1,87.5,74,75,75,75,73,65,75,53.3,54.5,46.7,0,80,60,B,C,C,A,*,B,D,D,C,A,F,A,D,E,B,C,C,B,A,A,A,A,A,D,25,A,A,B,C,A,C,C,E,H,A,6,4,1,5,6,6,6,6,6,5,6,4,6,6,6,6,3,4,6,7,4,4,6,6,6,7,7,6,6,6,6,3,3,6,5,4,4,3,7,6,3,4,Ciências Biológicas (Licenciatura),382,12.671.814/0001-37,Pessoa Jurídica de Direito Público - Estadual,UNIVERSIDADE ESTADUAL DA PARAÍBA (UEPB),UEPB,Avenida das Baraúnas - 351 - s/c - CEP: 58109-763 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Estadual,3,2016
2017,550,2,10028,1602,82608,1,2504009,25,2,24,F,2009,2011,4,0,1,555,555,555,555,67.7,64.3,62.5,67,63,75,60,71,75,70,68.8,72.7,46.7,0,80,60,D,D,C,A,A,B,E,D,D,A,A,A,B,B,D,A,A,C,C,A,A,F,A,A,25,A,A,D,A,A,E,E,A,H,A,5,6,5,6,5,3,3,3,5,4,3,4,5,2,2,4,5,3,3,2,2,2,4,1,2,1,1,2,6,3,5,6,4,5,3,4,5,5,4,2,4,3,Ciências Biológicas (Licenciatura),382,12.671.814/0001-37,Pessoa Jurídica de Direito Público - Estadual,UNIVERSIDADE ESTADUAL DA PARAÍBA (UEPB),UEPB,Avenida das Baraúnas - 351 - s/c - CEP: 58109-763 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Estadual,3,2016
2017,550,2,10028,1602,82608,1,2504009,25,2,34,M,2008,2011,4,0,1,555,555,333,333,27.9,42,50,30,54,70,50,6,30,0,23.2,27.3,0,0,0,0,B,B,B,B,B,B,B,B,B,B,A,A,C,C,C,C,B,E,D,A,A,F,A,A,25,A,D,B,C,A,C,C,E,E,F,6,6,6,5,6,6,6,6,6,6,6,6,6,5,6,6,4,4,2,5,4,3,6,6,6,2,2,6,6,4,5,1,4,5,4,3,4,6,6,6,2,3,Ciências Biológicas (Licenciatura),382,12.671.814/0001-37,Pessoa Jurídica de Direito Público - Estadual,UNIVERSIDADE ESTADUAL DA PARAÍBA (UEPB),UEPB,Avenida das Baraúnas - 351 - s/c - CEP: 58109-763 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Estadual,3,2016
2017,550,2,10028,1602,82608,1,2504009,25,2,25,M,2010,2011,4,0,1,555,336,555,555,51.5,48.3,37.5,64.5,60,80,55,69,65,70,52.5,50,66.7,0,100,100,D,C,A,A,A,C,D,B,C,A,D,A,D,D,B,C,A,B,A,A,B,F,A,A,25,B,A,B,C,A,D,D,D,E,A,6,6,6,6,6,6,6,6,5,6,6,4,6,6,3,6,6,6,6,4,3,4,6,6,6,7,7,6,4,3,6,5,6,6,4,6,6,6,7,6,6,6,Ciências Biológicas (Licenciatura),382,12.671.814/0001-37,Pessoa Jurídica de Direito Público - Estadual,UNIVERSIDADE ESTADUAL DA PARAÍBA (UEPB),UEPB,Avenida das Baraúnas - 351 - s/c - CEP: 58109-763 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Estadual,3,2016
2017,550,2,10028,4005,82615,1,2504009,25,2,31,M,2003,2010,4,0,1,555,333,333,555,33.7,36.8,50,17,34,70,25,0,0,0,32.6,34.8,20,0,0,60,C,D,C,C,D,C,B,D,B,B,A,A,C,D,C,C,C,E,E,A,A,C,A,A,25,B,A,A,H,A,A,B,A,E,F,6,6,5,6,6,5,5,5,6,5,6,4,4,3,3,4,4,4,3,2,3,4,5,7,5,8,8,4,4,4,5,5,2,4,4,5,5,4,7,4,8,5,Ciência Da Computação (Licenciatura),382,12.671.814/0001-37,Pessoa Jurídica de Direito Público - Estadual,UNIVERSIDADE ESTADUAL DA PARAÍBA (UEPB),UEPB,Avenida das Baraúnas - 351 - s/c - CEP: 58109-763 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Estadual,3,2016
2017,550,2,10028,4005,82615,1,2504009,25,2,34,M,2000,2010,4,0,1,555,333,333,333,25,22.5,37.5,0,0,0,0,0,0,0,25.8,30.4,0,0,0,0,A,A,A,A,A,A,E,E,A,B,D,A,E,D,B,C,C,C,E,A,A,A,A,A,25,B,A,A,B,A,A,D,E,H,A,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,Ciência Da Computação (Licenciatura),382,12.671.814/0001-37,Pessoa Jurídica de Direito Público - Estadual,UNIVERSIDADE ESTADUAL DA PARAÍBA (UEPB),UEPB,Avenida das Baraúnas - 351 - s/c - CEP: 58109-763 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Estadual,3,2016
2017,550,2,10028,4005,82615,1,2504009,25,2,32,F,2005,2007,4,0,1,555,333,333,333,43.5,30,50,0,0,0,0,0,0,0,48,56.5,0,0,0,0,C,C,C,B,B,B,B,B,B,A,D,A,B,D,D,B,C,E,C,A,A,A,A,A,25,A,A,B,B,A,A,B,E,A,A,5,4,2,2,5,4,4,4,3,3,3,3,4,1,2,3,1,1,1,1,2,2,3,8,2,8,8,4,4,4,5,6,6,4,5,5,5,4,2,1,1,3,Ciência Da Computação (Licenciatura),382,12.671.814/0001-37,Pessoa Jurídica de Direito Público - Estadual,UNIVERSIDADE ESTADUAL DA PARAÍBA (UEPB),UEPB,Avenida das Baraúnas - 351 - s/c - CEP: 58109-763 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Estadual,3,2016
2017,550,2,10028,4005,82615,1,2504009,25,2,28,M,2006,2011,4,0,1,555,555,555,555,34.3,43.7,37.5,53,57,65,55,49,65,45,31.1,30.4,35,30,55,20,C,C,C,B,B,C,B,D,D,A,D,A,D,D,B,D,B,B,A,A,A,A,A,A,25,A,A,B,H,A,A,B,E,E,A,5,5,6,4,3,3,6,6,5,6,4,5,6,3,1,6,3,3,1,1,1,2,5,8,5,1,1,5,5,5,5,6,2,3,4,5,5,2,6,5,2,1,Ciência Da Computação (Licenciatura),382,12.671.814/0001-37,Pessoa Jurídica de Direito Público - Estadual,UNIVERSIDADE ESTADUAL DA PARAÍBA (UEPB),UEPB,Avenida das Baraúnas - 351 - s/c - CEP: 58109-763 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Estadual,3,2016
2017,550,2,10028,4005,82615,1,2504009,25,2,26,F,2008,2009,4,0,1,555,333,333,555,44.7,64.1,62.5,66.5,80,80,80,53,65,50,38.2,39.1,33.3,0,0,100,C,D,C,D,C,D,A,B,B,B,A,A,D,E,B,B,B,E,E,A,A,A,A,D,25,A,A,B,A,A,B,B,E,B,A,3,1,2,1,1,2,2,3,4,3,1,2,4,3,2,4,1,1,1,1,2,2,1,3,1,1,1,4,4,2,4,4,3,1,3,2,3,2,1,2,1,4,Ciência Da Computação (Licenciatura),382,12.671.814/0001-37,Pessoa Jurídica de Direito Público - Estadual,UNIVERSIDADE ESTADUAL DA PARAÍBA (UEPB),UEPB,Avenida das Baraúnas - 351 - s/c - CEP: 58109-763 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Estadual,3,2016
2017,550,2,10028,4005,82615,1,2504009,25,2,27,M,2007,2008,4,0,1,555,333,333,333,43.9,42.4,50,31,9,45,0,53,65,50,44.4,52.2,0,0,0,0,B,C,C,D,B,B,E,A,B,B,A,A,D,D,B,B,B,E,E,A,A,A,A,A,25,B,A,B,A,A,A,B,E,C,A,3,3,3,3,3,3,4,4,4,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,1,1,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,Ciência Da Computação (Licenciatura),382,12.671.814/0001-37,Pessoa Jurídica de Direito Público - Estadual,UNIVERSIDADE ESTADUAL DA PARAÍBA (UEPB),UEPB,Avenida das Baraúnas - 351 - s/c - CEP: 58109-763 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Estadual,3,2016
2017,550,2,10028,4005,82615,1,2504009,25,2,48,M,2000,2009,4,0,1,555,333,333,333,21.3,30,50,0,0,0,0,0,0,0,18.4,21.7,0,0,0,0,D,C,B,D,C,C,B,A,B,B,D,A,D,D,C,D,C,C,D,A,A,A,A,A,25,B,A,B,A,A,A,B,E,E,A,4,3,2,3,2,5,5,1,5,2,1,2,4,2,4,5,1,1,2,1,2,1,1,1,5,1,1,1,3,3,1,4,1,2,5,5,4,2,1,1,3,2,Ciência Da Computação (Licenciatura),382,12.671.814/0001-37,Pessoa Jurídica de Direito Público - Estadual,UNIVERSIDADE ESTADUAL DA PARAÍBA (UEPB),UEPB,Avenida das Baraúnas - 351 - s/c - CEP: 58109-763 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Estadual,3,2016
2017,550,2,10028,4005,82615,1,2504009,25,2,31,M,2006,2009,4,0,1,555,555,555,555,53.2,69,75,60,66,50,70,54,70,50,47.9,47.8,48.3,30,65,50,C,C,C,C,C,A,D,D,C,E,A,A,C,D,C,A,C,C,E,A,A,A,A,A,25,A,A,A,D,A,A,D,A,E,A,6,4,4,4,6,6,6,5,5,4,2,3,5,1,1,6,1,1,3,1,3,3,3,1,2,1,1,6,3,1,3,6,4,2,4,6,2,3,7,5,1,5,Ciência Da Computação (Licenciatura),382,12.671.814/0001-37,Pessoa Jurídica de Direito Público - Estadual,UNIVERSIDADE ESTADUAL DA PARAÍBA (UEPB),UEPB,Avenida das Baraúnas - 351 - s/c - CEP: 58109-763 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Estadual,3,2016
2017,550,2,10028,4005,82615,1,2504009,25,2,32,M,2005,2008,4,0,1,555,333,333,555,32.5,45,75,0,0,0,0,0,0,0,28.3,30.4,16.7,0,0,50,D,D,C,C,C,C,A,E,B,B,D,A,D,D,C,C,B,D,E,A,A,A,A,A,25,A,A,B,A,B,E,B,E,E,A,5,5,5,5,5,5,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,3,3,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,Ciência Da Computação (Licenciatura),382,12.671.814/0001-37,Pessoa Jurídica de Direito Público - Estadual,UNIVERSIDADE ESTADUAL DA PARAÍBA (UEPB),UEPB,Avenida das Baraúnas - 351 - s/c - CEP: 58109-763 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Estadual,3,2016
2017,550,2,10028,4005,82615,1,2504009,25,2,33,M,2005,2009,4,0,1,555,333,333,333,39.8,37.5,62.5,0,0,0,0,0,0,0,40.6,47.8,0,0,0,0,C,D,C,B,B,C,A,C,C,B,A,A,A,B,C,B,C,F,E,A,A,A,A,A,25,A,A,A,C,B,B,A,E,E,A,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,5,3,3,3,1,2,2,3,1,2,1,1,3,3,5,5,4,3,3,1,2,2,3,1,2,2,1,Ciência Da Computação (Licenciatura),382,12.671.814/0001-37,Pessoa Jurídica de Direito Público - Estadual,UNIVERSIDADE ESTADUAL DA PARAÍBA (UEPB),UEPB,Avenida das Baraúnas - 351 - s/c - CEP: 58109-763 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Estadual,3,2016
2017,2564,1,10028,6002,118550,1,2504009,25,2,24,M,2009,2017,3,0,1,555,555,555,555,66.4,69,75,60,50,90,40,70,70,70,65.5,60,96.7,100,90,100,D,D,B,A,A,C,B,D,D,A,A,A,D,B,A,A,A,D,E,A,A,D,A,A,25,A,A,F,G,A,B,D,D,H,A,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,7,7,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,Engenharia de Alimentos,14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
2017,2564,1,10028,6002,118550,1,2504009,25,2,24,F,2010,2015,3,0,1,555,555,555,555,27.3,54.2,50,60.5,70,70,70,51,55,50,18.3,15,36.7,20,30,60,C,C,C,B,B,B,B,D,C,A,A,A,D,E,B,D,B,B,A,A,A,F,A,A,25,B,A,B,A,A,B,E,D,E,F,6,6,6,6,6,6,6,6,6,6,6,5,6,5,5,6,4,6,4,5,6,5,6,5,5,3,4,5,5,6,6,6,4,6,5,5,5,5,5,5,5,4,Engenharia de Alimentos,14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
2017,2564,1,10028,6002,118550,1,2504009,25,2,24,F,2010,2015,3,0,1,555,555,555,555,27,43.5,37.5,52.5,74,70,75,31,55,25,21.5,20,30,0,40,50,C,D,B,B,B,C,A,D,B,A,A,A,D,D,C,C,B,B,A,A,A,D,A,A,25,B,A,B,C,A,B,B,A,H,A,6,2,4,5,6,3,6,6,6,6,4,4,4,4,6,6,2,2,8,8,3,2,2,2,4,1,1,6,4,5,5,6,4,6,4,4,4,4,1,3,1,1,Engenharia de Alimentos,14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
2017,2564,1,10028,6002,118550,1,2504009,25,2,22,F,2012,2013,3,0,1,555,555,555,555,52.2,81.2,75,90.5,86,70,90,95,75,100,42.5,40,56.7,40,30,100,C,C,C,B,A,C,E,D,B,E,A,A,F,C,B,E,D,B,A,A,A,D,A,A,25,B,A,B,A,A,B,C,A,H,F,4,4,3,3,4,5,5,4,5,5,5,5,5,5,5,4,4,4,4,7,4,3,5,8,8,1,1,5,5,6,6,4,7,6,4,2,3,5,1,5,7,1,Engenharia de Alimentos,14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
2017,2564,1,10028,6002,118550,1,2504009,25,2,24,M,2011,2013,3,0,1,555,555,555,555,54.2,65.4,75,51,52,80,45,50,50,50,50.5,50,53.3,60,60,40,C,D,C,C,B,D,B,D,C,A,D,A,D,D,B,F,A,B,A,A,A,D,A,A,25,A,A,F,C,B,B,C,A,G,F,5,5,4,5,6,6,6,5,6,6,5,5,5,5,5,5,7,5,5,5,5,5,5,7,7,4,2,4,5,6,4,6,5,6,5,2,7,5,2,5,2,3,Engenharia de Alimentos,14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
2017,2564,1,10028,6002,118550,1,2504009,25,2,27,M,2007,2012,3,0,1,555,555,555,555,16.4,55.2,50,63,53,65,50,73,65,75,3.5,0,23.3,0,50,20,C,C,A,D,D,D,D,D,C,A,A,A,D,D,B,B,A,B,A,A,A,A,A,A,24,B,A,C,C,A,A,B,E,E,A,4,4,5,4,6,6,6,5,5,4,6,4,4,4,5,5,6,6,3,1,6,4,4,4,5,1,6,6,4,4,4,4,5,6,6,3,3,3,3,4,3,1,Engenharia de Alimentos,14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
2017,2564,1,10028,6002,118550,1,2504009,25,2,23,F,2010,2013,3,0,1,555,555,555,555,50.7,63.2,50,83,88,80,90,78,90,75,46.5,50,26.7,20,20,40,C,C,C,D,B,C,B,D,D,B,D,A,C,D,C,B,C,B,A,A,A,A,A,A,24,A,A,F,C,B,C,E,A,A,C,6,6,5,6,6,6,6,6,5,6,5,5,6,6,5,6,6,6,5,5,6,4,6,6,6,6,6,8,5,6,5,6,5,6,6,5,3,5,6,6,6,4,Engenharia de Alimentos,14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
